cyclone_id,cyclone_num,station_id,total_rain
196521,6510,54843,130
196521,6510,57799,72
196521,6510,57993,98
196521,6510,58040,70
196521,6510,58102,15
196521,6510,58150,50
196521,6510,58221,65
196521,6510,58362,11
196521,6510,58527,24
196521,6510,58606,15
196521,6510,58725,86
196521,6510,58847,86
196521,6510,59117,14
196521,6510,59134,226
196521,6510,59287,59
196521,6510,59293,38
196521,6510,59316,21
196521,6510,59501,150
196522,6512,50788,69
196522,6512,50963,24
196522,6512,50978,114
196522,6512,54094,126
196522,6512,54161,12
196522,6512,54273,39
196522,6512,54292,138
196522,6512,54374,63
196522,6512,54377,15
196525,6513,54776,48
196525,6513,58040,43
196525,6513,58150,332
196525,6513,58221,74
196525,6513,58238,159
196525,6513,58251,379
196525,6513,58265,36
196525,6513,58314,22
196525,6513,58362,55
196525,6513,58457,107
196525,6513,58472,19
196525,6513,58477,12
196525,6513,58666,85
196525,6513,58847,177
196525,6513,59134,33
196526,6514,59644,16
196526,6514,59663,34
196526,6514,59758,37
196526,6514,59838,26
196530,6517,56969,51
196530,6517,59023,37
196530,6517,59082,30
196530,6517,59117,10
196530,6517,59211,12
196530,6517,59265,39
196530,6517,59287,45
196530,6517,59293,11
196530,6517,59316,11
196530,6517,59431,51
196530,6517,59501,11
196530,6517,59644,118
196530,6517,59663,27
196530,6517,59758,28
196535,6521,59265,19
196535,6521,59287,269
196535,6521,59293,33
196535,6521,59316,82
196535,6521,59501,127
196535,6521,59663,296
196535,6521,59758,34
196535,6521,59838,26
196539,6522,59082,16
196539,6522,59117,38
196539,6522,59134,19
196539,6522,59265,11
196539,6522,59287,102
196539,6522,59293,69
196539,6522,59316,28
196539,6522,59501,24
196539,6522,59663,261
196539,6522,59758,107
196604,6603,58472,12
196604,6603,58666,16
196604,6603,58847,18
196604,6603,59117,16
196604,6603,59134,14
196604,6603,59293,19
196606,6605,57957,40
196606,6605,59117,23
196606,6605,59265,45
196606,6605,59287,89
196606,6605,59293,86
196606,6605,59316,75
196606,6605,59501,125
196606,6605,59663,111
196607,6606,57972,13
196607,6606,59082,25
196607,6606,59265,28
196607,6606,59293,15
196607,6606,59316,37
196607,6606,59644,14
196607,6606,59663,104
196607,6606,59758,22
196611,6608,56651,28
196611,6608,56739,25
196611,6608,56778,10
196611,6608,56951,68
196611,6608,56964,133
196611,6608,56969,99
196611,6608,57902,12
196611,6608,59007,14
196611,6608,59023,16
196611,6608,59082,14
196611,6608,59134,32
196611,6608,59211,18
196611,6608,59265,16
196611,6608,59287,21
196611,6608,59293,22
196611,6608,59316,27
196611,6608,59431,114
196611,6608,59501,44
196611,6608,59644,358
196611,6608,59663,97
196611,6608,59758,327
196611,6608,59838,373
196612,6609,56969,57
196612,6609,59082,20
196612,6609,59211,14
196612,6609,59265,26
196612,6609,59287,28
196612,6609,59293,16
196612,6609,59316,54
196612,6609,59501,42
196612,6609,59644,58
196612,6609,59663,122
196612,6609,59758,60
196616,6611,57972,22
196616,6611,57993,17
196616,6611,58265,33
196616,6611,58362,44
196616,6611,58457,65
196616,6611,58472,59
196616,6611,58477,80
196616,6611,58666,81
196616,6611,58725,21
196616,6611,58847,153
196616,6611,59117,173
196616,6611,59134,74
196616,6611,59293,44
196616,6611,59316,81
196616,6611,59501,40
196616,6611,59663,19
196618,6612,50727,26
196618,6612,50745,28
196618,6612,50756,99
196618,6612,50774,82
196618,6612,50788,29
196618,6612,50953,32
196618,6612,53192,10
196618,6612,53391,17
196618,6612,54012,19
196618,6612,54026,47
196618,6612,54027,68
196618,6612,54102,18
196618,6612,54135,31
196618,6612,54161,42
196618,6612,54292,40
196618,6612,54342,21
196618,6612,54423,37
196618,6612,54471,62
196618,6612,54497,52
196618,6612,54539,14
196618,6612,54662,23
196618,6612,54776,41
196620,6614,57799,20
196620,6614,57993,16
196620,6614,58457,14
196620,6614,58477,11
196620,6614,58725,21
196620,6614,58847,187
196620,6614,59082,14
196620,6614,59117,24
196620,6614,59293,18
196620,6614,59316,46
196621,6615,54292,11
196621,6615,54374,22
196621,6615,54377,34
196621,6615,54497,26
196621,6615,54776,151
196621,6615,58150,70
196621,6615,58221,14
196621,6615,58238,54
196621,6615,58251,202
196621,6615,58265,179
196621,6615,58362,98
196621,6615,58457,107
196621,6615,58472,190
196621,6615,58477,203
196621,6615,58666,285
196625,6617,58847,12
196708,6702,57799,79
196708,6702,57972,23
196708,6702,57993,29
196708,6702,59082,43
196708,6702,59117,21
196708,6702,59134,49
196708,6702,59287,88
196708,6702,59293,55
196708,6702,59316,128
196708,6702,59501,84
196709,6700,59287,26
196709,6700,59663,65
196711,6704,57993,30
196711,6704,58725,22
196711,6704,58847,11
196711,6704,59134,20
196714,6705,50953,19
196714,6705,50978,30
196714,6705,54094,42
196714,6705,54135,25
196714,6705,54161,68
196714,6705,54236,37
196714,6705,54273,52
196714,6705,54292,17
196714,6705,54342,51
196714,6705,54374,63
196714,6705,54377,22
196714,6705,54471,65
196714,6705,54497,152
196714,6705,54511,48
196714,6705,54662,63
196714,6705,54776,131
196714,6705,58265,10
196717,6706,56444,36
196717,6706,56651,51
196717,6706,56691,20
196717,6706,56739,14
196717,6706,56778,15
196717,6706,56951,23
196717,6706,56964,30
196717,6706,56969,17
196717,6706,57745,36
196717,6706,57799,11
196717,6706,57816,16
196717,6706,57866,27
196717,6706,57902,29
196717,6706,57957,110
196717,6706,57993,44
196717,6706,59023,327
196717,6706,59082,41
196717,6706,59117,43
196717,6706,59134,21
196717,6706,59211,283
196717,6706,59265,208
196717,6706,59287,148
196717,6706,59293,43
196717,6706,59316,12
196717,6706,59431,45
196717,6706,59501,12
196717,6706,59644,41
196717,6706,59663,212
196717,6706,59758,100
196717,6706,59838,43
196719,6708,58847,61
196722,6709,57993,27
196722,6709,59082,10
196722,6709,59117,16
196722,6709,59134,11
196722,6709,59265,21
196722,6709,59287,57
196722,6709,59293,119
196722,6709,59316,61
196722,6709,59431,17
196722,6709,59501,57
196722,6709,59663,108
196722,6709,59758,21
196722,6709,59838,56
196724,6710,56691,15
196724,6710,56739,78
196724,6710,56778,35
196724,6710,56951,27
196724,6710,56964,87
196724,6710,56969,65
196724,6710,57902,35
196724,6710,59023,76
196724,6710,59082,22
196724,6710,59117,26
196724,6710,59134,21
196724,6710,59211,66
196724,6710,59265,37
196724,6710,59287,128
196724,6710,59293,55
196724,6710,59316,163
196724,6710,59431,137
196724,6710,59501,117
196724,6710,59644,101
196724,6710,59663,122
196724,6710,59758,191
196724,6710,59838,198
196726,6711,57745,38
196726,6711,57957,81
196726,6711,59023,23
196726,6711,59117,34
196726,6711,59134,63
196726,6711,59211,35
196726,6711,59265,64
196726,6711,59287,80
196726,6711,59293,78
196726,6711,59316,35
196726,6711,59431,51
196726,6711,59501,83
196726,6711,59644,131
196726,6711,59663,90
196726,6711,59758,11
196726,6711,59838,11
196730,6700,59758,24
196730,6700,59838,11
196731,6714,57866,29
196731,6714,57957,62
196731,6714,57972,13
196731,6714,57993,43
196731,6714,59082,78
196731,6714,59117,105
196731,6714,59134,59
196731,6714,59211,12
196731,6714,59287,110
196731,6714,59293,30
196731,6714,59431,24
196731,6714,59501,18
196731,6714,59644,22
196733,6715,56964,12
196733,6715,56969,12
196733,6715,57957,11
196733,6715,59023,33
196733,6715,59211,25
196733,6715,59265,20
196733,6715,59287,29
196733,6715,59316,34
196733,6715,59431,46
196733,6715,59501,80
196733,6715,59644,44
196733,6715,59663,29
196733,6715,59758,98
196733,6715,59838,79
196747,6718,57799,17
196747,6718,57816,10
196747,6718,57972,10
196747,6718,59023,39
196747,6718,59211,19
196747,6718,59316,12
196747,6718,59431,16
196747,6718,59644,10
196747,6718,59663,38
196747,6718,59758,33
196749,6720,59265,14
196749,6720,59663,56
196749,6720,59758,12
196751,6721,58040,25
196751,6721,58150,28
196751,6721,58221,15
196751,6721,58238,21
196751,6721,58251,33
196751,6721,58265,17
196751,6721,58314,11
196751,6721,58362,10
196751,6721,58457,17
196751,6721,58472,30
196751,6721,58477,29
196751,6721,58666,37
196809,6803,58847,14
196809,6803,59117,13
196809,6803,59134,12
196809,6803,59316,76
196809,6803,59501,42
196810,6805,59758,18
196810,6805,59838,42
196813,6800,59082,14
196813,6800,59117,11
196813,6800,59265,11
196813,6800,59287,13
196813,6800,59431,10
196813,6800,59501,89
196813,6800,59644,16
196813,6800,59663,110
196813,6800,59758,29
196813,6800,59838,21
196814,6807,58150,29
196814,6807,58472,20
196815,6806,56969,22
196815,6806,57866,14
196815,6806,57902,28
196815,6806,57972,135
196815,6806,59023,44
196815,6806,59082,22
196815,6806,59211,98
196815,6806,59431,39
196815,6806,59501,15
196815,6806,59644,53
196815,6806,59663,41
196815,6806,59758,82
196815,6806,59838,315
196817,6808,57662,24
196817,6808,57866,82
196817,6808,57972,16
196817,6808,57993,35
196817,6808,58477,20
196817,6808,58847,39
196817,6808,59023,36
196817,6808,59082,25
196817,6808,59117,34
196817,6808,59134,15
196817,6808,59211,13
196817,6808,59265,169
196817,6808,59287,82
196817,6808,59293,49
196817,6808,59316,56
196817,6808,59431,11
196817,6808,59501,184
196817,6808,59644,239
196817,6808,59663,64
196817,6808,59758,52
196821,6811,59023,10
196821,6811,59211,50
196821,6811,59293,15
196821,6811,59431,12
196821,6811,59501,28
196821,6811,59644,48
196821,6811,59663,13
196821,6811,59758,15
196823,6810,59501,14
196823,6810,59758,230
196823,6810,59838,82
196827,6814,57799,15
196827,6814,57993,16
196827,6814,58238,23
196827,6814,58251,24
196827,6814,58265,10
196827,6814,58457,12
196827,6814,58477,12
196827,6814,58666,164
196827,6814,58725,12
196827,6814,58847,45
196827,6814,59117,36
196827,6814,59134,43
196827,6814,59316,110
196827,6814,59501,10
196905,6901,56778,19
196905,6901,56951,42
196905,6901,56964,10
196905,6901,59007,14
196905,6901,59287,23
196905,6901,59663,10
196907,6903,56187,13
196907,6903,56492,147
196907,6903,56651,27
196907,6903,56691,27
196907,6903,56739,65
196907,6903,56778,35
196907,6903,56951,98
196907,6903,56964,187
196907,6903,56969,119
196907,6903,57745,20
196907,6903,57816,25
196907,6903,57866,13
196907,6903,57902,63
196907,6903,57957,25
196907,6903,58847,16
196907,6903,59007,84
196907,6903,59023,85
196907,6903,59082,35
196907,6903,59117,81
196907,6903,59134,50
196907,6903,59211,82
196907,6903,59265,158
196907,6903,59287,159
196907,6903,59293,120
196907,6903,59316,155
196907,6903,59431,169
196907,6903,59501,147
196907,6903,59644,293
196907,6903,59663,149
196907,6903,59758,11
196908,6902,56964,35
196908,6902,56969,32
196908,6902,59023,20
196908,6902,59082,21
196908,6902,59211,30
196908,6902,59265,10
196908,6902,59287,21
196908,6902,59293,21
196908,6902,59316,29
196908,6902,59431,14
196908,6902,59501,72
196908,6902,59644,85
196908,6902,59663,45
196908,6902,59758,45
196908,6902,59838,17
196911,6906,56691,10
196911,6906,57178,37
196911,6906,57265,40
196911,6906,57297,82
196911,6906,57461,18
196911,6906,57494,64
196911,6906,57662,138
196911,6906,57745,131
196911,6906,57799,270
196911,6906,57816,118
196911,6906,57957,27
196911,6906,57972,42
196911,6906,57993,32
196911,6906,58102,32
196911,6906,58606,64
196911,6906,58666,22
196911,6906,58725,41
196911,6906,58847,121
196911,6906,59023,75
196911,6906,59082,42
196911,6906,59117,81
196911,6906,59134,56
196911,6906,59211,41
196911,6906,59265,21
196911,6906,59287,80
196911,6906,59293,118
196911,6906,59316,226
196911,6906,59431,71
196911,6906,59501,230
196911,6906,59644,92
196911,6906,59663,68
196911,6906,59758,13
196913,6908,59287,10
196913,6908,59431,10
196913,6908,59501,10
196913,6908,59663,21
196913,6908,59758,52
196913,6908,59838,10
196918,6910,58251,10
196918,6910,58265,45
196918,6910,58362,59
196918,6910,58457,55
196918,6910,58472,94
196918,6910,58477,98
196918,6910,58666,99
196918,6910,58847,61
196920,6911,54471,10
196920,6911,54662,26
196920,6911,54753,27
196920,6911,54776,45
196920,6911,54843,21
196920,6911,57083,15
196920,6911,57265,23
196920,6911,57297,63
196920,6911,57494,30
196920,6911,57662,15
196920,6911,57799,35
196920,6911,57972,38
196920,6911,57993,58
196920,6911,58027,102
196920,6911,58040,71
196920,6911,58102,97
196920,6911,58150,81
196920,6911,58203,129
196920,6911,58221,120
196920,6911,58238,55
196920,6911,58251,137
196920,6911,58265,23
196920,6911,58314,182
196920,6911,58362,25
196920,6911,58457,28
196920,6911,58477,10
196920,6911,58527,15
196920,6911,58606,65
196920,6911,58725,30
196920,6911,58847,193
196920,6911,59117,128
196920,6911,59134,46
196920,6911,59293,19
196920,6911,59316,40
196920,6911,59501,108
197003,7000,54471,11
197003,7000,54662,18
197003,7000,54753,24
197003,7000,54776,41
197003,7000,54843,19
197005,7000,59023,17
197005,7000,59211,18
197005,7000,59265,24
197005,7000,59293,22
197005,7000,59431,10
197005,7000,59644,93
197005,7000,59663,137
197005,7000,59758,64
197005,7000,59838,60
197008,7003,57662,41
197008,7003,57799,37
197008,7003,57972,13
197008,7003,57993,73
197008,7003,58221,16
197008,7003,58265,60
197008,7003,58314,63
197008,7003,58362,15
197008,7003,58457,14
197008,7003,58472,10
197008,7003,58527,60
197008,7003,58847,15
197008,7003,59082,59
197008,7003,59117,15
197008,7003,59134,29
197008,7003,59265,52
197008,7003,59287,90
197008,7003,59293,169
197008,7003,59316,61
197008,7003,59501,109
197008,7003,59663,156
197014,7004,57866,10
197014,7004,57902,30
197014,7004,57957,68
197014,7004,57993,13
197014,7004,59007,24
197014,7004,59023,110
197014,7004,59082,16
197014,7004,59134,24
197014,7004,59211,66
197014,7004,59265,136
197014,7004,59287,94
197014,7004,59293,53
197014,7004,59316,53
197014,7004,59431,129
197014,7004,59501,137
197014,7004,59644,132
197014,7004,59663,138
197017,7005,56739,11
197017,7005,56951,41
197017,7005,56964,71
197017,7005,56969,10
197017,7005,59007,19
197017,7005,59023,26
197017,7005,59211,35
197017,7005,59287,11
197017,7005,59431,71
197017,7005,59501,68
197017,7005,59644,10
197017,7005,59663,105
197019,7007,50978,21
197019,7007,54094,17
197019,7007,54292,43
197019,7007,54374,26
197019,7007,54377,55
197020,7000,59644,22
197020,7000,59663,35
197020,7000,59758,61
197020,7000,59838,19
197023,7008,50978,14
197023,7008,54236,16
197023,7008,54342,52
197023,7008,54497,12
197023,7008,58238,15
197023,7008,58251,15
197023,7008,58472,10
197023,7008,58477,31
197023,7008,58666,19
197027,7010,57662,17
197027,7010,57799,11
197027,7010,57866,14
197027,7010,57972,44
197027,7010,57993,71
197027,7010,58150,84
197027,7010,58238,35
197027,7010,58251,33
197027,7010,58314,35
197027,7010,58457,43
197027,7010,58477,34
197027,7010,58527,32
197027,7010,58666,57
197027,7010,58725,10
197027,7010,58847,108
197027,7010,59082,26
197027,7010,59117,97
197027,7010,59134,91
197027,7010,59265,30
197027,7010,59287,45
197027,7010,59293,58
197027,7010,59316,66
197027,7010,59501,139
197027,7010,59663,60
197029,7000,59211,15
197029,7000,59265,24
197029,7000,59431,12
197029,7000,59644,38
197029,7000,59663,52
197029,7000,59758,49
197029,7000,59838,57
197030,7011,57972,16
197030,7011,57993,15
197030,7011,59117,154
197030,7011,59134,10
197030,7011,59287,26
197030,7011,59293,89
197030,7011,59316,297
197030,7011,59501,298
197034,7000,59287,41
197034,7000,59644,41
197034,7000,59663,174
197034,7000,59758,107
197034,7000,59838,22
197037,7012,59117,55
197037,7012,59287,26
197037,7012,59293,22
197037,7012,59316,46
197037,7012,59501,87
197039,7013,57799,138
197039,7013,57866,91
197039,7013,57957,71
197039,7013,57972,151
197039,7013,57993,132
197039,7013,58527,28
197039,7013,58606,26
197039,7013,58725,139
197039,7013,58847,43
197039,7013,59082,144
197039,7013,59117,35
197039,7013,59265,107
197039,7013,59287,54
197039,7013,59293,74
197039,7013,59316,34
197039,7013,59431,33
197039,7013,59501,122
197039,7013,59644,30
197039,7013,59663,71
197039,7013,59758,263
197039,7013,59838,133
197040,7014,59758,17
197043,7016,59663,54
197043,7016,59758,12
197046,7018,59758,36
197105,7102,59663,12
197105,7102,59758,88
197105,7102,59838,14
197110,7106,57957,78
197110,7106,59023,20
197110,7106,59082,22
197110,7106,59265,24
197110,7106,59431,28
197110,7106,59644,609
197110,7106,59663,27
197110,7106,59758,28
197110,7106,59838,70
197112,7108,57799,16
197112,7108,57866,20
197112,7108,57972,28
197112,7108,57993,42
197112,7108,58527,41
197112,7108,58606,19
197112,7108,58725,15
197112,7108,58847,26
197112,7108,59082,52
197112,7108,59117,94
197112,7108,59134,15
197112,7108,59265,150
197112,7108,59287,137
197112,7108,59293,77
197112,7108,59316,29
197112,7108,59501,77
197112,7108,59663,66
197113,7107,59838,19
197114,7109,59023,36
197114,7109,59265,82
197114,7109,59287,33
197114,7109,59431,123
197114,7109,59501,31
197114,7109,59644,295
197114,7109,59663,25
197114,7109,59758,139
197114,7109,59838,84
197115,7110,59663,29
197115,7110,59758,37
197117,7112,56651,25
197117,7112,56969,43
197117,7112,57902,26
197117,7112,59007,37
197117,7112,59023,11
197117,7112,59082,10
197117,7112,59211,71
197117,7112,59287,15
197117,7112,59316,25
197117,7112,59431,31
197117,7112,59501,64
197117,7112,59644,33
197117,7112,59663,38
197117,7112,59758,125
197117,7112,59838,12
197118,7113,56969,33
197118,7113,57957,20
197118,7113,59007,14
197118,7113,59117,21
197118,7113,59211,29
197118,7113,59316,71
197118,7113,59431,59
197118,7113,59501,52
197118,7113,59644,13
197118,7113,59663,24
197118,7113,59838,20
197119,7114,56778,16
197119,7114,56951,14
197119,7114,56964,43
197119,7114,56969,161
197119,7114,57816,10
197119,7114,57902,29
197119,7114,59007,34
197119,7114,59023,15
197119,7114,59082,14
197119,7114,59134,30
197119,7114,59211,26
197119,7114,59265,34
197119,7114,59287,41
197119,7114,59293,30
197119,7114,59316,13
197119,7114,59431,81
197119,7114,59501,87
197119,7114,59644,248
197119,7114,59663,89
197119,7114,59758,13
197119,7114,59838,18
197121,7115,57866,23
197121,7115,57972,72
197121,7115,57993,88
197121,7115,58666,11
197121,7115,58847,42
197121,7115,59082,209
197121,7115,59117,82
197121,7115,59134,71
197121,7115,59265,11
197121,7115,59287,22
197121,7115,59293,162
197121,7115,59316,232
197121,7115,59501,113
197123,7117,54497,14
197123,7117,54662,74
197123,7117,54753,44
197123,7117,54776,37
197123,7117,54843,22
197123,7117,58477,18
197125,7118,57866,10
197125,7118,59082,19
197125,7118,59117,13
197125,7118,59265,11
197125,7118,59287,102
197125,7118,59293,24
197125,7118,59501,71
197125,7118,59663,43
197127,7119,58477,13
197129,7100,59663,16
197129,7100,59758,23
197132,7122,57799,17
197132,7122,57993,10
197132,7122,58265,14
197132,7122,58362,70
197132,7122,58457,55
197132,7122,58472,87
197132,7122,58477,125
197132,7122,58527,10
197132,7122,58666,209
197132,7122,58725,20
197132,7122,58847,44
197132,7122,59117,11
197132,7122,59134,78
197132,7122,59316,18
197135,7123,50949,10
197135,7123,50953,12
197135,7123,50978,29
197135,7123,54094,24
197135,7123,54161,18
197135,7123,54273,27
197135,7123,54292,32
197135,7123,54374,38
197135,7123,54377,38
197135,7123,54497,48
197135,7123,54662,26
197135,7123,54753,42
197135,7123,54776,152
197135,7123,54843,46
197135,7123,58027,15
197135,7123,58040,116
197135,7123,58150,73
197135,7123,58221,95
197135,7123,58238,67
197135,7123,58251,66
197135,7123,58314,63
197135,7123,58362,11
197135,7123,58457,84
197135,7123,58472,23
197135,7123,58477,39
197135,7123,58527,23
197135,7123,58666,38
197135,7123,58725,26
197135,7123,58847,142
197137,7125,59007,18
197137,7125,59082,13
197137,7125,59211,21
197137,7125,59265,40
197137,7125,59287,20
197137,7125,59431,12
197137,7125,59644,69
197137,7125,59663,63
197137,7125,59758,81
197137,7125,59838,32
197139,7126,59431,18
197139,7126,59644,10
197139,7126,59758,105
197139,7126,59838,33
197144,7129,59758,37
197144,7129,59838,19
197205,7200,59758,11
197205,7200,59838,31
197207,7200,59134,29
197207,7200,59316,38
197207,7200,59838,10
197208,7202,57957,14
197208,7202,59287,11
197208,7202,59644,59
197208,7202,59663,37
197208,7202,59758,136
197209,7203,53391,17
197209,7203,53588,19
197209,7203,54027,15
197209,7203,54102,12
197209,7203,54423,32
197209,7203,54497,21
197209,7203,54511,79
197209,7203,54539,46
197209,7203,54618,58
197209,7203,54662,74
197209,7203,54753,45
197209,7203,54776,82
197209,7203,54843,33
197209,7203,54857,44
197209,7203,58040,14
197209,7203,58150,12
197209,7203,58362,10
197209,7203,58457,11
197209,7203,58847,28
197209,7203,59134,30
197210,7204,57494,56
197210,7204,58457,28
197210,7204,58606,65
197210,7204,58725,94
197210,7204,58847,153
197210,7204,59117,22
197210,7204,59134,175
197210,7204,59316,61
197210,7204,59663,58
197211,7200,59758,13
197213,7206,50953,35
197213,7206,50963,22
197213,7206,50978,14
197213,7206,54094,19
197213,7206,54161,10
197213,7206,54273,19
197213,7206,54292,11
197213,7206,54374,24
197216,7207,58040,27
197216,7207,58150,177
197216,7207,58203,14
197216,7207,58221,19
197216,7207,58314,40
197216,7207,58457,17
197216,7207,58477,22
197216,7207,58527,163
197216,7207,58666,35
197216,7207,58847,11
197218,7209,57297,10
197218,7209,57799,82
197218,7209,57866,64
197218,7209,57957,11
197218,7209,57972,188
197218,7209,57993,26
197218,7209,58027,14
197218,7209,58040,65
197218,7209,58150,15
197218,7209,58221,22
197218,7209,58238,15
197218,7209,58314,103
197218,7209,58362,37
197218,7209,58457,26
197218,7209,58472,38
197218,7209,58477,126
197218,7209,58527,16
197218,7209,58606,56
197218,7209,58666,89
197218,7209,58725,45
197218,7209,58847,129
197218,7209,59082,29
197218,7209,59117,27
197218,7209,59134,214
197218,7209,59265,119
197218,7209,59287,37
197218,7209,59293,19
197218,7209,59316,142
197218,7209,59501,22
197218,7209,59663,30
197219,7210,56739,27
197219,7210,56951,12
197219,7210,56964,15
197219,7210,57902,12
197219,7210,59211,24
197219,7210,59287,17
197219,7210,59293,13
197219,7210,59316,75
197219,7210,59431,15
197219,7210,59501,54
197219,7210,59644,38
197219,7210,59663,45
197219,7210,59758,97
197219,7210,59838,111
197221,7211,59663,30
197221,7211,59758,12
197223,7212,59758,27
197223,7212,59838,29
197229,7216,59663,19
197229,7216,59758,22
197233,7220,57178,12
197233,7220,57265,16
197233,7220,57297,31
197233,7220,57447,38
197233,7220,57461,22
197233,7220,57494,40
197233,7220,57633,14
197233,7220,57662,26
197233,7220,57745,25
197233,7220,57799,21
197233,7220,57816,25
197233,7220,57866,41
197233,7220,57957,14
197233,7220,57972,47
197233,7220,57993,48
197233,7220,58027,15
197233,7220,58040,21
197233,7220,58102,20
197233,7220,58150,53
197233,7220,58203,26
197233,7220,58221,50
197233,7220,58238,54
197233,7220,58251,60
197233,7220,58314,55
197233,7220,58362,26
197233,7220,58457,22
197233,7220,58472,11
197233,7220,58477,14
197233,7220,58527,25
197233,7220,58606,42
197233,7220,58666,11
197233,7220,58725,35
197233,7220,59082,78
197233,7220,59265,48
197233,7220,59287,36
197233,7220,59293,26
197233,7220,59316,28
197233,7220,59644,19
197233,7220,59663,92
197233,7220,59758,255
197301,7301,57494,28
197301,7301,58203,10
197301,7301,58221,22
197301,7301,58238,13
197301,7301,58314,25
197301,7301,58457,11
197301,7301,58527,71
197301,7301,58606,88
197301,7301,58666,18
197301,7301,58725,47
197301,7301,58847,58
197301,7301,58974,23
197301,7301,59117,50
197301,7301,59134,168
197301,7301,59287,119
197301,7301,59293,40
197301,7301,59316,44
197301,7301,59501,39
197301,7301,59559,115
197302,7302,56739,16
197302,7302,56778,14
197302,7302,56964,10
197302,7302,56969,31
197302,7302,59007,29
197302,7302,59023,14
197302,7302,59082,24
197302,7302,59117,43
197302,7302,59211,44
197302,7302,59287,32
197302,7302,59293,41
197302,7302,59316,23
197302,7302,59431,14
197302,7302,59501,85
197302,7302,59644,35
197302,7302,59663,101
197302,7302,59758,29
197302,7302,59838,35
197303,7303,50727,23
197303,7303,50949,33
197303,7303,54026,43
197303,7303,54027,40
197303,7303,54135,57
197303,7303,54161,30
197303,7303,54236,64
197303,7303,54342,24
197303,7303,54377,10
197303,7303,54471,42
197303,7303,54497,84
197303,7303,54511,29
197303,7303,54618,12
197303,7303,54662,83
197303,7303,54753,24
197303,7303,54776,23
197303,7303,54843,24
197303,7303,54857,13
197303,7303,58457,34
197303,7303,58477,55
197303,7303,58666,19
197303,7303,58974,53
197303,7303,59559,25
197304,7304,54497,55
197304,7304,57799,17
197304,7304,57972,44
197304,7304,57993,29
197304,7304,58847,32
197304,7304,58974,13
197304,7304,59082,19
197304,7304,59117,57
197304,7304,59134,66
197304,7304,59265,52
197304,7304,59287,43
197304,7304,59293,46
197304,7304,59316,119
197304,7304,59358,47
197304,7304,59431,28
197304,7304,59501,148
197304,7304,59559,14
197304,7304,59644,10
197304,7304,59663,11
197304,7304,59758,68
197308,7307,57178,14
197308,7307,57297,26
197308,7307,57447,15
197308,7307,57461,60
197308,7307,57633,18
197308,7307,57662,217
197308,7307,57745,47
197308,7307,57799,169
197308,7307,57866,82
197308,7307,57957,40
197308,7307,57972,48
197308,7307,57993,67
197308,7307,58527,19
197308,7307,58606,16
197308,7307,58847,37
197308,7307,59082,144
197308,7307,59117,31
197308,7307,59134,199
197308,7307,59265,70
197308,7307,59287,176
197308,7307,59293,105
197308,7307,59316,253
197308,7307,59358,70
197308,7307,59431,14
197308,7307,59501,166
197308,7307,59559,282
197308,7307,59663,196
197308,7307,59758,92
197308,7307,59838,58
197309,7308,58265,30
197312,7310,56969,12
197312,7310,57902,54
197312,7310,57957,57
197312,7310,58847,16
197312,7310,58974,59
197312,7310,59007,56
197312,7310,59023,16
197312,7310,59082,17
197312,7310,59117,17
197312,7310,59211,63
197312,7310,59265,62
197312,7310,59287,24
197312,7310,59293,39
197312,7310,59316,10
197312,7310,59358,34
197312,7310,59431,34
197312,7310,59501,35
197312,7310,59559,270
197312,7310,59644,30
197312,7310,59663,172
197312,7310,59758,71
197312,7310,59838,125
197313,7311,56969,19
197313,7311,57902,32
197313,7311,57957,13
197313,7311,58847,11
197313,7311,58974,23
197313,7311,59007,10
197313,7311,59023,69
197313,7311,59082,21
197313,7311,59134,11
197313,7311,59211,36
197313,7311,59287,17
197313,7311,59293,47
197313,7311,59316,32
197313,7311,59431,55
197313,7311,59501,69
197313,7311,59559,163
197313,7311,59644,21
197313,7311,59663,41
197313,7311,59758,116
197313,7311,59838,269
197314,7300,58457,11
197314,7300,58472,15
197314,7300,58477,22
197314,7300,58974,92
197314,7300,59358,19
197314,7300,59559,145
197315,7312,56969,48
197315,7312,57866,29
197315,7312,57902,45
197315,7312,57957,35
197315,7312,57993,30
197315,7312,59023,46
197315,7312,59082,94
197315,7312,59117,15
197315,7312,59265,50
197315,7312,59293,144
197315,7312,59316,215
197315,7312,59431,96
197315,7312,59501,177
197315,7312,59644,179
197315,7312,59663,355
197315,7312,59758,87
197315,7312,59838,137
197316,7313,56778,46
197316,7313,56964,21
197316,7313,56969,25
197316,7313,57902,14
197316,7313,59007,19
197316,7313,59023,12
197316,7313,59211,12
197316,7313,59293,12
197316,7313,59316,23
197316,7313,59431,87
197316,7313,59559,215
197316,7313,59644,52
197316,7313,59663,16
197316,7313,59758,121
197316,7313,59838,16
197317,7314,59501,30
197317,7314,59644,25
197317,7314,59663,11
197317,7314,59758,61
197317,7314,59838,191
197319,7315,57799,15
197319,7315,57866,12
197319,7315,57972,20
197319,7315,57993,21
197319,7315,58314,13
197319,7315,58472,40
197319,7315,58477,75
197319,7315,58527,14
197319,7315,58725,25
197319,7315,58847,135
197319,7315,58974,176
197319,7315,59134,164
197319,7315,59358,166
197319,7315,59559,518
197321,7317,59758,11
197322,7318,57745,25
197322,7318,57866,48
197322,7318,57957,39
197322,7318,57972,24
