cyclone_id,cyclone_num,station_id,hour_maxrain,start,end,
200706,706,56964,1,2007/8/8 3:00,2007/8/8 4:00, 
200706,706,56969,49,2007/8/8 1:00,2007/8/8 2:00, 
200706,706,59117,-1,2007/8/5 14:00,2007/8/5 15:00, 
200706,706,59265,1,2007/8/6 16:00,2007/8/6 17:00, 
200706,706,59293,1,2007/8/6 15:00,2007/8/6 16:00, 
200706,706,59431,3,2007/8/6 19:00,2007/8/6 20:00, 
200706,706,59501,14,2007/8/6 5:00,2007/8/6 6:00, 
200706,706,59644,4,2007/8/7 17:00,2007/8/7 18:00, 
200706,706,59663,16,2007/8/7 12:00,2007/8/7 13:00, 
200706,706,59758,16,2007/8/4 18:00,2007/8/4 19:00, 
200706,706,59838,1,2007/8/8 17:00,2007/8/8 18:00, 
200707,707,56964,9,2007/8/10 1:00,2007/8/10 2:00, 
200707,707,56969,5,2007/8/10 15:00,2007/8/10 16:00, 
200707,707,57799,-1,2007/8/10 17:00,2007/8/10 18:00, 
200707,707,57866,16,2007/8/11 16:00,2007/8/11 17:00, 
200707,707,57972,25,2007/8/8 14:00,2007/8/8 15:00, 
200707,707,57993,6,2007/8/11 16:00,2007/8/11 17:00, 
200707,707,58477,1,2007/8/9 19:00,2007/8/9 20:00, 
200707,707,58666,4,2007/8/7 16:00,2007/8/7 17:00, 
200707,707,58752,2,2007/8/10 2:00,2007/8/10 3:00, 
200707,707,58847,2,2007/8/10 8:00,2007/8/10 9:00, 
200707,707,59007,5,2007/8/9 14:00,2007/8/9 15:00, 
200707,707,59023,24,2007/8/11 0:00,2007/8/11 1:00, 
200707,707,59082,6,2007/8/8 19:00,2007/8/8 20:00, 
200707,707,59117,4,2007/8/9 17:00,2007/8/9 18:00, 
200707,707,59134,9,2007/8/11 15:00,2007/8/11 16:00, 
200707,707,59211,11,2007/8/10 19:00,2007/8/10 20:00, 
200707,707,59265,21,2007/8/9 18:00,2007/8/9 19:00, 
200707,707,59287,7,2007/8/11 6:00,2007/8/11 7:00, 
200707,707,59293,14,2007/8/9 16:00,2007/8/9 17:00, 
200707,707,59316,51,2007/8/9 11:00,2007/8/9 12:00, 
200707,707,59431,23,2007/8/10 13:00,2007/8/10 14:00, 
200707,707,59501,14,2007/8/9 23:00,2007/8/9 0:00, 
200707,707,59644,42,2007/8/10 1:00,2007/8/10 2:00, 
200707,707,59663,17,2007/8/7 19:00,2007/8/7 20:00, 
200707,707,59758,7,2007/8/9 13:00,2007/8/9 14:00, 
200707,707,59838,27,2007/8/10 23:00,2007/8/10 0:00, 
200708,708,57866,2,2007/8/8 18:00,2007/8/8 19:00, 
200708,708,57972,25,2007/8/8 14:00,2007/8/8 15:00, 
200708,708,57993,1,2007/8/9 15:00,2007/8/9 16:00, 
200708,708,58472,-1,2007/8/9 11:00,2007/8/9 12:00, 
200708,708,58666,2,2007/8/9 5:00,2007/8/9 6:00, 
200708,708,58752,5,2007/8/9 11:00,2007/8/9 12:00, 
200708,708,58847,1,2007/8/8 19:00,2007/8/8 20:00, 
200708,708,59082,6,2007/8/8 19:00,2007/8/8 20:00, 
200708,708,59117,4,2007/8/9 17:00,2007/8/9 18:00, 
200708,708,59134,2,2007/8/8 19:00,2007/8/8 20:00, 
200708,708,59265,21,2007/8/9 18:00,2007/8/9 19:00, 
200708,708,59287,1,2007/8/9 0:00,2007/8/9 1:00, 
200708,708,59293,14,2007/8/9 16:00,2007/8/9 17:00, 
200708,708,59316,51,2007/8/9 11:00,2007/8/9 12:00, 
200708,708,59431,16,2007/8/9 17:00,2007/8/9 18:00, 
200708,708,59501,8,2007/8/8 15:00,2007/8/8 16:00, 
200708,708,59644,12,2007/8/9 14:00,2007/8/9 15:00, 
200708,708,59663,17,2007/8/8 19:00,2007/8/8 20:00, 
200708,708,59758,7,2007/8/9 13:00,2007/8/9 14:00, 
200708,708,59838,5,2007/8/9 15:00,2007/8/9 16:00, 
200709,709,56079,2,2007/8/24 13:00,2007/8/24 14:00, 
200709,709,56152,1,2007/8/23 21:00,2007/8/23 22:00, 
200709,709,56182,-1,2007/8/24 15:00,2007/8/24 16:00, 
200709,709,56187,7,2007/8/24 2:00,2007/8/24 3:00, 
200709,709,56247,4,2007/8/23 23:00,2007/8/23 0:00, 
200709,709,56444,-1,2007/8/24 12:00,2007/8/24 13:00, 
200709,709,56492,13,2007/8/24 5:00,2007/8/24 6:00, 
200709,709,56571,9,2007/8/22 19:00,2007/8/22 20:00, 
200709,709,56651,10,2007/8/24 17:00,2007/8/24 18:00, 
200709,709,56691,5,2007/8/24 9:00,2007/8/24 10:00, 
200709,709,56739,2,2007/8/22 16:00,2007/8/22 17:00, 
200709,709,56778,5,2007/8/24 14:00,2007/8/24 15:00, 
200709,709,56951,11,2007/8/23 19:00,2007/8/23 20:00, 
200709,709,56964,11,2007/8/23 4:00,2007/8/23 5:00, 
200709,709,56969,26,2007/8/21 20:00,2007/8/21 21:00, 
200709,709,57178,2,2007/8/21 18:00,2007/8/21 19:00, 
200709,709,57265,1,2007/8/22 14:00,2007/8/22 15:00, 
200709,709,57297,9,2007/8/21 11:00,2007/8/21 12:00, 
200709,709,57328,1,2007/8/23 7:00,2007/8/23 8:00, 
200709,709,57411,19,2007/8/23 1:00,2007/8/23 2:00, 
200709,709,57447,-1,2007/8/22 16:00,2007/8/22 17:00, 
200709,709,57461,18,2007/8/23 17:00,2007/8/23 18:00, 
200709,709,57494,14,2007/8/21 18:00,2007/8/21 19:00, 
200709,709,57516,6,2007/8/23 17:00,2007/8/23 18:00, 
200709,709,57633,12,2007/8/24 5:00,2007/8/24 6:00, 
200709,709,57662,35,2007/8/23 3:00,2007/8/23 4:00, 
200709,709,57687,15,2007/8/22 0:00,2007/8/22 1:00, 
200709,709,57745,16,2007/8/23 0:00,2007/8/23 1:00, 
200709,709,57799,17,2007/8/20 9:00,2007/8/20 10:00, 
200709,709,57816,6,2007/8/24 3:00,2007/8/24 4:00, 
200709,709,57866,11,2007/8/20 15:00,2007/8/20 16:00, 
200709,709,57902,13,2007/8/20 23:00,2007/8/20 0:00, 
200709,709,57957,18,2007/8/22 21:00,2007/8/22 22:00, 
200709,709,57972,26,2007/8/21 9:00,2007/8/21 10:00, 
200709,709,57993,20,2007/8/20 5:00,2007/8/20 6:00, 
200709,709,58027,1,2007/8/22 12:00,2007/8/22 13:00, 
200709,709,58141,29,2007/8/22 16:00,2007/8/22 17:00, 
200709,709,58150,1,2007/8/20 7:00,2007/8/20 8:00, 
200709,709,58238,1,2007/8/19 13:00,2007/8/19 14:00, 
200709,709,58251,3,2007/8/19 13:00,2007/8/19 14:00, 
200709,709,58457,11,2007/8/19 9:00,2007/8/19 10:00, 
200709,709,58472,4,2007/8/20 15:00,2007/8/20 16:00, 
200709,709,58477,7,2007/8/19 14:00,2007/8/19 15:00, 
200709,709,58527,1,2007/8/22 15:00,2007/8/22 16:00, 
200709,709,58606,17,2007/8/20 15:00,2007/8/20 16:00, 
200709,709,58666,35,2007/8/20 0:00,2007/8/20 1:00, 
200709,709,58725,9,2007/8/20 15:00,2007/8/20 16:00, 
200709,709,58752,31,2007/8/20 15:00,2007/8/20 16:00, 
200709,709,58847,15,2007/8/18 22:00,2007/8/18 23:00, 
200709,709,59007,8,2007/8/21 12:00,2007/8/21 13:00, 
200709,709,59023,41,2007/8/23 5:00,2007/8/23 6:00, 
200709,709,59082,11,2007/8/22 4:00,2007/8/22 5:00, 
200709,709,59117,18,2007/8/21 8:00,2007/8/21 9:00, 
200709,709,59134,36,2007/8/22 4:00,2007/8/22 5:00, 
200709,709,59211,52,2007/8/23 14:00,2007/8/23 15:00, 
200709,709,59265,10,2007/8/24 15:00,2007/8/24 16:00, 
200709,709,59287,42,2007/8/21 17:00,2007/8/21 18:00, 
200709,709,59293,31,2007/8/22 11:00,2007/8/22 12:00, 
200709,709,59316,20,2007/8/19 16:00,2007/8/19 17:00, 
200709,709,59431,3,2007/8/17 22:00,2007/8/17 23:00, 
200709,709,59501,37,2007/8/20 6:00,2007/8/20 7:00, 
200709,709,59644,17,2007/8/23 11:00,2007/8/23 12:00, 
200709,709,59663,13,2007/8/18 13:00,2007/8/18 14:00, 
200709,709,59758,1,2007/8/21 18:00,2007/8/21 19:00, 
200709,709,59838,-1,2007/8/19 10:00,2007/8/19 11:00, 
200712,712,58265,5,2007/9/14 8:00,2007/9/14 9:00, 
200712,712,58362,4,2007/9/14 23:00,2007/9/14 0:00, 
200712,712,58472,7,2007/9/14 1:00,2007/9/14 2:00, 
200712,712,58477,15,2007/9/14 11:00,2007/9/14 12:00, 
200712,712,58666,1,2007/9/14 11:00,2007/9/14 12:00, 
200713,713,54273,5,2007/9/20 17:00,2007/9/20 18:00, 
200713,713,54292,6,2007/9/19 19:00,2007/9/19 20:00, 
200713,713,54342,2,2007/9/20 14:00,2007/9/20 15:00, 
200713,713,54374,10,2007/9/20 17:00,2007/9/20 18:00, 
200713,713,54377,14,2007/9/20 16:00,2007/9/20 17:00, 
200713,713,54471,1,2007/9/20 13:00,2007/9/20 14:00, 
200713,713,54497,10,2007/9/20 12:00,2007/9/20 13:00, 
200713,713,54662,5,2007/9/20 9:00,2007/9/20 10:00, 
200713,713,54753,8,2007/9/20 8:00,2007/9/20 9:00, 
200713,713,54776,11,2007/9/20 11:00,2007/9/20 12:00, 
200713,713,54843,5,2007/9/20 1:00,2007/9/20 2:00, 
200713,713,54857,23,2007/9/20 7:00,2007/9/20 8:00, 
200713,713,58027,3,2007/9/20 3:00,2007/9/20 4:00, 
200713,713,58040,21,2007/9/19 23:00,2007/9/19 0:00, 
200713,713,58141,16,2007/9/19 17:00,2007/9/19 18:00, 
200713,713,58150,22,2007/9/18 19:00,2007/9/18 20:00, 
200713,713,58238,10,2007/9/19 8:00,2007/9/19 9:00, 
200713,713,58251,6,2007/9/19 15:00,2007/9/19 16:00, 
200713,713,58265,26,2007/9/18 18:00,2007/9/18 19:00, 
200713,713,58362,29,2007/9/18 15:00,2007/9/18 16:00, 
200713,713,58457,9,2007/9/18 13:00,2007/9/18 14:00, 
200713,713,58472,23,2007/9/18 14:00,2007/9/18 15:00, 
200713,713,58477,11,2007/9/19 13:00,2007/9/19 14:00, 
200713,713,58527,5,2007/9/19 14:00,2007/9/19 15:00, 
200713,713,58606,-1,2007/9/19 16:00,2007/9/19 17:00, 
200713,713,58666,22,2007/9/18 8:00,2007/9/18 9:00, 
200713,713,58725,3,2007/9/19 10:00,2007/9/19 11:00, 
200713,713,58752,22,2007/9/18 21:00,2007/9/18 22:00, 
200713,713,58847,1,2007/9/19 6:00,2007/9/19 7:00, 
200713,713,59134,2,2007/9/17 3:00,2007/9/17 4:00, 
200714,714,56571,-1,2007/9/25 18:00,2007/9/25 19:00, 
200714,714,56651,-1,2007/9/26 5:00,2007/9/26 6:00, 
200714,714,56691,3,2007/9/25 4:00,2007/9/25 5:00, 
200714,714,56778,2,2007/9/25 10:00,2007/9/25 11:00, 
200714,714,56951,1,2007/9/26 4:00,2007/9/26 5:00, 
200714,714,56964,1,2007/9/24 19:00,2007/9/24 20:00, 
200714,714,56969,3,2007/9/26 8:00,2007/9/26 9:00, 
200714,714,57516,-1,2007/9/25 5:00,2007/9/25 6:00, 
200714,714,57633,-1,2007/9/24 17:00,2007/9/24 18:00, 
200714,714,57662,1,2007/9/25 3:00,2007/9/25 4:00, 
200714,714,57687,1,2007/9/23 23:00,2007/9/23 0:00, 
200714,714,57745,2,2007/9/24 5:00,2007/9/24 6:00, 
200714,714,57816,2,2007/9/25 14:00,2007/9/25 15:00, 
200714,714,57866,1,2007/9/25 2:00,2007/9/25 3:00, 
200714,714,57902,4,2007/9/25 8:00,2007/9/25 9:00, 
200714,714,57957,2,2007/9/24 19:00,2007/9/24 20:00, 
200714,714,57972,2,2007/9/24 0:00,2007/9/24 1:00, 
200714,714,57993,1,2007/9/23 2:00,2007/9/23 3:00, 
200714,714,58847,-1,2007/9/23 2:00,2007/9/23 3:00, 
200714,714,59007,5,2007/9/24 19:00,2007/9/24 20:00, 
200714,714,59023,-1,2007/9/24 14:00,2007/9/24 15:00, 
200714,714,59082,9,2007/9/24 20:00,2007/9/24 21:00, 
200714,714,59117,6,2007/9/23 22:00,2007/9/23 23:00, 
200714,714,59134,2,2007/9/23 21:00,2007/9/23 22:00, 
200714,714,59211,3,2007/9/25 0:00,2007/9/25 1:00, 
200714,714,59265,12,2007/9/26 17:00,2007/9/26 18:00, 
200714,714,59287,14,2007/9/24 13:00,2007/9/24 14:00, 
200714,714,59293,11,2007/9/24 13:00,2007/9/24 14:00, 
200714,714,59316,32,2007/9/24 16:00,2007/9/24 17:00, 
200714,714,59431,8,2007/9/26 15:00,2007/9/26 16:00, 
200714,714,59501,22,2007/9/24 10:00,2007/9/24 11:00, 
200714,714,59644,5,2007/9/24 21:00,2007/9/24 22:00, 
200714,714,59663,10,2007/9/24 13:00,2007/9/24 14:00, 
200714,714,59758,17,2007/9/26 15:00,2007/9/26 16:00, 
200714,714,59838,29,2007/9/24 14:00,2007/9/24 15:00, 
200715,715,56691,-1,2007/10/4 7:00,2007/10/4 8:00, 
200715,715,56964,1,2007/10/5 6:00,2007/10/5 7:00, 
200715,715,56969,1,2007/10/5 4:00,2007/10/5 5:00, 
200715,715,57745,-1,2007/10/3 9:00,2007/10/3 10:00, 
200715,715,57816,1,2007/10/3 6:00,2007/10/3 7:00, 
200715,715,57866,1,2007/10/3 6:00,2007/10/3 7:00, 
200715,715,57902,2,2007/10/3 23:00,2007/10/3 0:00, 
200715,715,57957,-1,2007/10/2 22:00,2007/10/2 23:00, 
200715,715,57972,4,2007/10/3 1:00,2007/10/3 2:00, 
200715,715,59007,5,2007/10/4 6:00,2007/10/4 7:00, 
200715,715,59082,5,2007/10/2 17:00,2007/10/2 18:00, 
200715,715,59211,11,2007/10/4 21:00,2007/10/4 22:00, 
200715,715,59265,1,2007/10/2 21:00,2007/10/2 22:00, 
200715,715,59287,-1,2007/10/3 10:00,2007/10/3 11:00, 
200715,715,59293,3,2007/10/2 18:00,2007/10/2 19:00, 
200715,715,59316,-1,2007/10/2 11:00,2007/10/2 12:00, 
200715,715,59431,3,2007/10/4 16:00,2007/10/4 17:00, 
200715,715,59501,5,2007/10/3 7:00,2007/10/3 8:00, 
200715,715,59644,5,2007/10/3 5:00,2007/10/3 6:00, 
200715,715,59663,8,2007/10/2 21:00,2007/10/2 22:00, 
200715,715,59758,18,2007/10/2 21:00,2007/10/2 22:00, 
200715,715,59838,6,2007/10/1 12:00,2007/10/1 13:00, 
200716,716,57799,1,2007/10/8 7:00,2007/10/8 8:00, 
200716,716,58150,-1,2007/10/8 5:00,2007/10/8 6:00, 
200716,716,58238,3,2007/10/8 2:00,2007/10/8 3:00, 
200716,716,58251,7,2007/10/7 11:00,2007/10/7 12:00, 
200716,716,58265,5,2007/10/7 17:00,2007/10/7 18:00, 
200716,716,58362,16,2007/10/7 22:00,2007/10/7 23:00, 
200716,716,58457,43,2007/10/8 5:00,2007/10/8 6:00, 
200716,716,58472,48,2007/10/8 7:00,2007/10/8 8:00, 
200716,716,58477,32,2007/10/8 17:00,2007/10/8 18:00, 
200716,716,58527,3,2007/10/8 13:00,2007/10/8 14:00, 
200716,716,58666,44,2007/10/7 10:00,2007/10/7 11:00, 
200716,716,58725,-1,2007/10/8 7:00,2007/10/8 8:00, 
200716,716,58752,24,2007/10/7 7:00,2007/10/7 8:00, 
200716,716,58847,9,2007/10/7 4:00,2007/10/7 5:00, 
200716,716,59117,1,2007/10/6 19:00,2007/10/6 20:00, 
200716,716,59134,2,2007/10/7 0:00,2007/10/7 1:00, 
200716,716,59838,2,2007/10/8 16:00,2007/10/8 17:00, 
200722,722,58666,1,2007/11/6 1:00,2007/11/6 2:00, 
200722,722,58752,1,2007/11/6 5:00,2007/11/6 6:00, 
200722,722,58847,1,2007/11/6 12:00,2007/11/6 13:00, 
200722,722,59134,1,2007/11/6 15:00,2007/11/6 16:00, 
200722,722,59316,2,2007/11/8 3:00,2007/11/8 4:00, 
200722,722,59501,3,2007/11/8 3:00,2007/11/8 4:00, 
200724,724,58472,3,2007/11/26 14:00,2007/11/26 15:00, 
200724,724,58477,1,2007/11/26 15:00,2007/11/26 16:00, 
200724,724,58666,1,2007/11/26 23:00,2007/11/26 0:00, 
200724,724,58725,1,2007/11/26 14:00,2007/11/26 15:00, 
200724,724,58752,1,2007/11/26 22:00,2007/11/26 23:00, 
200724,724,58847,3,2007/11/26 14:00,2007/11/26 15:00, 
200724,724,59134,1,2007/11/26 13:00,2007/11/26 14:00, 
200724,724,59287,-1,2007/11/26 23:00,2007/11/26 0:00, 
200725,725,59758,-1,2007/11/22 10:00,2007/11/22 11:00, 
200820,800,56969,-1,2008/10/15 14:00,2008/10/15 15:00, 
200820,800,57972,-1,2008/10/13 6:00,2008/10/13 7:00, 
200820,800,59082,1,2008/10/13 20:00,2008/10/13 21:00, 
200820,800,59265,2,2008/10/13 16:00,2008/10/13 17:00, 
200820,800,59287,5,2008/10/13 18:00,2008/10/13 19:00, 
200820,800,59293,-1,2008/10/13 17:00,2008/10/13 18:00, 
200820,800,59644,3,2008/10/13 18:00,2008/10/13 19:00, 
200820,800,59663,4,2008/10/13 15:00,2008/10/13 16:00, 
200820,800,59758,42,2008/10/13 22:00,2008/10/13 23:00, 
200820,800,59838,14,2008/10/14 2:00,2008/10/14 3:00, 
200802,801,57687,1,2008/4/20 7:00,2008/4/20 8:00, 
200802,801,57799,1,2008/4/20 5:00,2008/4/20 6:00, 
200802,801,57866,2,2008/4/20 17:00,2008/4/20 18:00, 
200802,801,57957,-1,2008/4/18 6:00,2008/4/18 7:00, 
200802,801,57972,9,2008/4/20 0:00,2008/4/20 1:00, 
200802,801,57993,12,2008/4/20 3:00,2008/4/20 4:00, 
200802,801,58457,1,2008/4/20 18:00,2008/4/20 19:00, 
200802,801,58472,-1,2008/4/20 14:00,2008/4/20 15:00, 
200802,801,58527,3,2008/4/18 23:00,2008/4/18 0:00, 
200802,801,58606,5,2008/4/20 7:00,2008/4/20 8:00, 
200802,801,58666,-1,2008/4/19 19:00,2008/4/19 20:00, 
200802,801,58725,5,2008/4/20 10:00,2008/4/20 11:00, 
200802,801,58752,6,2008/4/19 19:00,2008/4/19 20:00, 
200802,801,58847,6,2008/4/20 15:00,2008/4/20 16:00, 
200802,801,59082,6,2008/4/19 18:00,2008/4/19 19:00, 
200802,801,59117,3,2008/4/20 4:00,2008/4/20 5:00, 
200802,801,59134,32,2008/4/20 10:00,2008/4/20 11:00, 
200802,801,59265,5,2008/4/19 12:00,2008/4/19 13:00, 
200802,801,59287,15,2008/4/19 18:00,2008/4/19 19:00, 
200802,801,59293,13,2008/4/19 23:00,2008/4/19 0:00, 
200802,801,59316,62,2008/4/20 10:00,2008/4/20 11:00, 
200802,801,59501,17,2008/4/19 23:00,2008/4/19 0:00, 
200802,801,59663,29,2008/4/19 10:00,2008/4/19 11:00, 
200802,801,59758,5,2008/4/18 11:00,2008/4/18 12:00, 
200802,801,59838,1,2008/4/18 12:00,2008/4/18 13:00, 
200807,806,57799,20,2008/6/24 19:00,2008/6/24 20:00, 
200807,806,57957,1,2008/6/25 23:00,2008/6/25 0:00, 
200807,806,57972,37,2008/6/25 20:00,2008/6/25 21:00, 
200807,806,57993,8,2008/6/26 18:00,2008/6/26 19:00, 
200807,806,58251,-1,2008/6/24 22:00,2008/6/24 23:00, 
200807,806,58265,19,2008/6/27 13:00,2008/6/27 14:00, 
200807,806,58314,1,2008/6/27 15:00,2008/6/27 16:00, 
200807,806,58362,44,2008/6/27 13:00,2008/6/27 14:00, 
200807,806,58457,17,2008/6/27 3:00,2008/6/27 4:00, 
200807,806,58472,9,2008/6/27 4:00,2008/6/27 5:00, 
200807,806,58477,10,2008/6/27 3:00,2008/6/27 4:00, 
200807,806,58527,5,2008/6/26 20:00,2008/6/26 21:00, 
200807,806,58606,20,2008/6/26 4:00,2008/6/26 5:00, 
200807,806,58666,5,2008/6/25 21:00,2008/6/25 22:00, 
200807,806,58725,7,2008/6/26 19:00,2008/6/26 20:00, 
200807,806,58752,22,2008/6/25 18:00,2008/6/25 19:00, 
200807,806,58847,15,2008/6/26 14:00,2008/6/26 15:00, 
200807,806,59023,1,2008/6/27 10:00,2008/6/27 11:00, 
200807,806,59082,6,2008/6/26 12:00,2008/6/26 13:00, 
200807,806,59117,5,2008/6/27 7:00,2008/6/27 8:00, 
200807,806,59134,18,2008/6/26 1:00,2008/6/26 2:00, 
200807,806,59211,-1,2008/6/25 0:00,2008/6/25 1:00, 
200807,806,59265,5,2008/6/25 20:00,2008/6/25 21:00, 
200807,806,59287,33,2008/6/25 20:00,2008/6/25 21:00, 
200807,806,59293,15,2008/6/27 13:00,2008/6/27 14:00, 
200807,806,59316,19,2008/6/26 14:00,2008/6/26 15:00, 
200807,806,59431,40,2008/6/25 2:00,2008/6/25 3:00, 
200807,806,59501,16,2008/6/26 11:00,2008/6/26 12:00, 
200807,806,59644,24,2008/6/26 6:00,2008/6/26 7:00, 
200807,806,59663,12,2008/6/26 11:00,2008/6/26 12:00, 
200807,806,59758,17,2008/6/26 18:00,2008/6/26 19:00, 
200808,807,54161,12,2008/7/21 21:00,2008/7/21 22:00, 
200808,807,54236,1,2008/7/21 9:00,2008/7/21 10:00, 
200808,807,54273,4,2008/7/21 13:00,2008/7/21 14:00, 
200808,807,54292,4,2008/7/21 8:00,2008/7/21 9:00, 
200808,807,54342,18,2008/7/21 23:00,2008/7/21 0:00, 
200808,807,54374,11,2008/7/21 4:00,2008/7/21 5:00, 
200808,807,54377,10,2008/7/21 2:00,2008/7/21 3:00, 
200808,807,54497,12,2008/7/21 17:00,2008/7/21 18:00, 
200808,807,54539,11,2008/7/21 15:00,2008/7/21 16:00, 
200808,807,54618,3,2008/7/20 3:00,2008/7/20 4:00, 
200808,807,54662,3,2008/7/20 11:00,2008/7/20 12:00, 
200808,807,54753,36,2008/7/20 4:00,2008/7/20 5:00, 
200808,807,54776,23,2008/7/19 3:00,2008/7/19 4:00, 
200808,807,54823,1,2008/7/19 11:00,2008/7/19 12:00, 
200808,807,54843,13,2008/7/19 3:00,2008/7/19 4:00, 
200808,807,54857,31,2008/7/19 5:00,2008/7/19 6:00, 
200808,807,54909,-1,2008/7/19 4:00,2008/7/19 5:00, 
200808,807,57799,1,2008/7/19 1:00,2008/7/19 2:00, 
200808,807,57866,1,2008/7/19 19:00,2008/7/19 20:00, 
200808,807,57957,9,2008/7/19 21:00,2008/7/19 22:00, 
200808,807,57993,15,2008/7/19 13:00,2008/7/19 14:00, 
200808,807,58040,12,2008/7/19 0:00,2008/7/19 1:00, 
200808,807,58102,-1,2008/7/19 2:00,2008/7/19 3:00, 
200808,807,58141,9,2008/7/19 23:00,2008/7/19 0:00, 
200808,807,58150,14,2008/7/19 14:00,2008/7/19 15:00, 
200808,807,58203,-1,2008/7/19 11:00,2008/7/19 12:00, 
200808,807,58238,-1,2008/7/19 15:00,2008/7/19 16:00, 
200808,807,58251,2,2008/7/19 16:00,2008/7/19 17:00, 
200808,807,58265,1,2008/7/18 19:00,2008/7/18 20:00, 
200808,807,58314,-1,2008/7/18 23:00,2008/7/18 0:00, 
200808,807,58362,3,2008/7/20 4:00,2008/7/20 5:00, 
200808,807,58457,14,2008/7/19 15:00,2008/7/19 16:00, 
200808,807,58472,4,2008/7/20 1:00,2008/7/20 2:00, 
200808,807,58477,9,2008/7/19 23:00,2008/7/19 0:00, 
200808,807,58527,-1,2008/7/19 7:00,2008/7/19 8:00, 
200808,807,58606,2,2008/7/18 12:00,2008/7/18 13:00, 
200808,807,58666,10,2008/7/19 8:00,2008/7/19 9:00, 
200808,807,58725,22,2008/7/19 15:00,2008/7/19 16:00, 
200808,807,58752,4,2008/7/18 15:00,2008/7/18 16:00, 
200808,807,58847,21,2008/7/18 13:00,2008/7/18 14:00, 
200808,807,59023,6,2008/7/20 8:00,2008/7/20 9:00, 
200808,807,59082,-1,2008/7/19 15:00,2008/7/19 16:00, 
200808,807,59117,48,2008/7/17 19:00,2008/7/17 20:00, 
200808,807,59134,18,2008/7/18 16:00,2008/7/18 17:00, 
200808,807,59211,6,2008/7/20 14:00,2008/7/20 15:00, 
200808,807,59265,13,2008/7/19 16:00,2008/7/19 17:00, 
200808,807,59287,4,2008/7/19 18:00,2008/7/19 19:00, 
200808,807,59293,-1,2008/7/19 23:00,2008/7/19 0:00, 
200808,807,59316,2,2008/7/18 22:00,2008/7/18 23:00, 
200808,807,59501,1,2008/7/20 4:00,2008/7/20 5:00, 
200808,807,59644,18,2008/7/18 10:00,2008/7/18 11:00, 
200808,807,59663,6,2008/7/19 17:00,2008/7/19 18:00, 
200808,807,59758,16,2008/7/18 15:00,2008/7/18 16:00, 
200809,808,53798,13,2008/7/30 18:00,2008/7/30 19:00, 
200809,808,54236,11,2008/7/31 15:00,2008/7/31 16:00, 
200809,808,54342,8,2008/7/31 17:00,2008/7/31 18:00, 
200809,808,54374,-1,2008/7/31 18:00,2008/7/31 19:00, 
200809,808,54377,3,2008/7/31 14:00,2008/7/31 15:00, 
200809,808,54423,4,2008/7/31 7:00,2008/7/31 8:00, 
200809,808,54471,2,2008/7/30 19:00,2008/7/30 20:00, 
200809,808,54497,28,2008/7/31 6:00,2008/7/31 7:00, 
200809,808,54539,2,2008/7/31 18:00,2008/7/31 19:00, 
200809,808,54618,7,2008/7/30 14:00,2008/7/30 15:00, 
200809,808,54662,5,2008/7/31 15:00,2008/7/31 16:00, 
200809,808,54753,19,2008/7/30 11:00,2008/7/30 12:00, 
200809,808,54776,1,2008/8/1 9:00,2008/8/1 10:00, 
200809,808,54823,16,2008/8/1 18:00,2008/8/1 19:00, 
200809,808,54843,11,2008/7/30 16:00,2008/7/30 17:00, 
200809,808,54857,5,2008/8/1 17:00,2008/8/1 18:00, 
200809,808,54909,18,2008/7/31 19:00,2008/7/31 20:00, 
200809,808,57083,4,2008/7/30 5:00,2008/7/30 6:00, 
200809,808,57178,1,2008/7/30 7:00,2008/7/30 8:00, 
200809,808,57265,1,2008/7/30 9:00,2008/7/30 10:00, 
200809,808,57297,1,2008/7/31 4:00,2008/7/31 5:00, 
200809,808,57461,-1,2008/7/31 4:00,2008/7/31 5:00, 
200809,808,57494,7,2008/7/31 4:00,2008/7/31 5:00, 
200809,808,57662,1,2008/7/31 11:00,2008/7/31 12:00, 
200809,808,57687,4,2008/7/30 16:00,2008/7/30 17:00, 
200809,808,57799,19,2008/7/30 7:00,2008/7/30 8:00, 
200809,808,57866,1,2008/7/31 10:00,2008/7/31 11:00, 
200809,808,57957,10,2008/7/31 10:00,2008/7/31 11:00, 
200809,808,57972,6,2008/7/30 4:00,2008/7/30 5:00, 
200809,808,57993,23,2008/7/28 19:00,2008/7/28 20:00, 
200809,808,58027,7,2008/7/30 10:00,2008/7/30 11:00, 
200809,808,58040,15,2008/7/31 5:00,2008/7/31 6:00, 
200809,808,58102,1,2008/7/29 19:00,2008/7/29 20:00, 
200809,808,58141,29,2008/7/30 18:00,2008/7/30 19:00, 
200809,808,58150,6,2008/7/30 8:00,2008/7/30 9:00, 
200809,808,58203,11,2008/7/31 7:00,2008/7/31 8:00, 
200809,808,58221,21,2008/8/1 17:00,2008/8/1 18:00, 
200809,808,58238,20,2008/8/1 17:00,2008/8/1 18:00, 
200809,808,58251,12,2008/7/31 23:00,2008/7/31 0:00, 
200809,808,58265,6,2008/7/29 6:00,2008/7/29 7:00, 
200809,808,58314,21,2008/7/31 13:00,2008/7/31 14:00, 
200809,808,58362,15,2008/7/29 3:00,2008/7/29 4:00, 
200809,808,58457,4,2008/7/29 6:00,2008/7/29 7:00, 
200809,808,58472,2,2008/7/29 3:00,2008/7/29 4:00, 
